sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
13,8,3,0,A,105,228,61,86,37,141,361,135,106,21,14,28,6,145,330,64,95,23,116,344,139,78,17,48,39,7
14,6,4,1,A,98,242,81,108,27,123,362,138,97,19,18,34,5,147,362,46,73,52,154,468,134,63,19,8,57,4
15,3,7,1,B,139,277,50,86,28,99,352,158,67,26,12,26,4,153,410,56,84,62,174,442,144,74,26,13,53,5
16,5,6,0,B,121,260,49,61,30,128,291,116,87,23,17,40,5,162,356,51,78,36,134,406,125,72,25,6,51,6
17,6,5,0,A,124,281,75,107,23,93,346,146,96,31,14,39,6,178,362,41,65,49,135,431,114,109,29,9,48,5
18,5,5,1,TIE,150,305,42,58,39,124,350,107,89,16,20,35,5,148,376,59,75,51,170,423,137,87,17,5,46,5
19,6,4,1,A,120,264,49,66,36,147,330,110,83,28,21,53,6,142,338,38,57,43,151,308,125,70,24,21,42,2
20,3,7,1,B,117,266,40,65,29,126,325,123,90,15,11,30,3,154,359,75,81,42,181,383,144,70,24,20,49,3
21,6,5,0,A,99,263,56,72,23,104,335,131,88,23,16,33,4,136,347,55,84,41,132,436,146,73,17,12,43,3
22,6,5,0,A,117,239,48,79,27,118,330,152,92,32,16,55,6,125,298,71,105,39,172,456,119,102,26,9,48,5
23,5,6,0,B,107,266,40,57,30,140,376,141,78,23,13,48,10,139,304,63,84,47,148,486,140,76,32,5,51,7
24,4,6,1,B,133,310,34,48,28,109,299,121,90,15,15,32,4,166,335,59,78,36,156,437,100,68,24,16,48,4
25,5,6,0,B,95,222,44,61,29,145,307,144,95,31,14,38,5,184,428,53,81,38,147,418,119,89,37,8,42,6
26,5,5,1,TIE,99,297,71,81,27,115,407,138,76,36,17,35,5,167,370,64,74,44,168,467,156,71,36,11,38,4
27,7,4,0,A,127,297,46,67,23,137,271,148,86,24,11,40,7,145,364,51,74,47,166,467,137,58,23,10,49,6
28,6,5,0,A,111,285,77,103,27,122,456,123,74,20,13,29,5,178,342,49,73,35,173,445,128,100,18,20,36,4
29,6,5,0,A,132,286,55,88,37,120,310,147,85,25,15,42,5,177,369,66,84,46,147,453,139,66,21,13,50,4
30,5,5,1,TIE,146,294,49,72,43,126,300,136,71,29,23,24,6,201,383,57,71,40,132,509,136,105,19,8,41,8
31,4,7,0,B,138,293,48,78,29,120,363,114,86,18,21,30,6,171,379,53,76,52,147,423,173,81,19,18,41,7
32,4,7,0,B,109,312,43,71,23,107,427,143,91,27,6,60,9,164,336,49,65,36,133,474,125,82,13,11,57,5
33,8,3,0,A,132,279,59,76,20,106,304,143,91,20,17,32,7,114,319,65,105,35,136,475,132,89,16,6,37,3
34,3,8,0,B,136,246,47,63,28,117,277,119,75,24,9,42,3,157,372,40,75,53,191,554,141,96,20,18,40,4
35,5,6,0,B,124,266,45,66,29,113,321,115,75,29,20,41,7,148,326,50,69,42,162,442,119,81,27,9,48,3
36,2,9,0,B,108,270,72,107,33,144,320,126,84,24,7,42,2,159,372,54,80,43,134,366,141,58,38,26,45,6
37,8,3,0,A,131,295,35,51,33,131,303,140,78,32,14,37,6,123,316,63,97,35,149,484,125,71,33,9,54,4
38,4,7,0,B,125,250,53,72,30,91,309,146,73,27,16,41,7,137,370,80,105,40,159,426,156,101,37,8,54,8
39,3,7,1,B,92,237,54,76,28,106,353,100,76,27,11,40,2,163,356,45,60,43,164,464,121,68,28,13,66,2
40,5,5,1,TIE,143,317,48,58,40,113,227,118,86,23,12,32,4,150,365,38,58,53,186,497,139,70,15,15,30,4
41,6,5,0,A,140,292,66,89,42,145,338,120,82,22,14,29,4,159,349,69,94,43,156,444,141,107,20,11,44,7
42,5,6,0,B,135,292,54,63,32,142,284,125,86,27,11,36,5,194,403,63,81,56,177,521,107,54,19,14,29,3
43,5,6,0,B,140,296,69,91,28,120,403,123,91,22,14,44,6,172,392,75,112,36,153,438,139,98,31,11,58,5
44,3,8,0,B,116,273,58,81,40,161,351,148,71,18,13,29,4,168,422,39,67,51,153,427,171,93,28,33,51,5
45,7,4,0,A,101,277,45,58,35,152,347,136,75,33,16,42,3,135,328,75,97,25,167,365,125,92,17,14,59,4
46,2,9,0,B,123,287,55,79,43,127,331,119,77,20,10,57,2,142,344,75,91,46,164,426,144,80,25,13,53,5
47,5,5,1,TIE,111,248,50,66,27,120,338,145,81,19,14,35,7,116,334,33,49,29,136,397,165,96,38,8,54,7
48,5,6,0,B,86,248,70,90,24,131,361,133,79,24,14,35,6,160,393,61,78,48,162,396,115,61,27,10,49,4
49,5,6,0,B,174,327,39,58,21,126,352,120,90,17,13,33,5,141,342,63,79,39,167,474,140,69,28,12,50,3
50,6,5,0,A,118,276,63,88,30,139,382,119,65,30,7,39,5,121,355,42,65,51,198,341,100,83,17,17,58,6
51,4,7,0,B,146,311,60,83,26,138,294,130,74,20,24,43,6,142,328,58,78,47,159,410,114,85,29,13,40,2
52,4,6,1,B,107,226,87,108,22,102,338,137,75,28,16,37,5,122,299,76,108,44,162,553,140,80,22,18,65,5
53,3,8,0,B,135,265,56,87,23,114,266,120,77,19,13,28,4,157,369,49,71,52,181,422,119,88,28,17,39,6
54,5,6,0,B,137,278,48,60,23,129,292,131,84,34,19,42,5,169,342,67,108,39,139,439,145,55,23,25,46,3
55,6,4,1,A,147,298,67,93,38,110,337,126,99,29,10,53,4,139,354,67,104,46,167,428,132,91,28,13,61,4
56,5,4,2,A,122,247,54,93,32,116,340,129,82,30,10,38,5,171,348,53,72,29,127,341,153,82,28,28,42,5
57,4,7,0,B,136,314,49,67,42,121,384,141,82,15,15,46,4,171,382,34,51,60,177,401,138,91,22,24,47,6
58,5,5,1,TIE,150,269,47,71,34,149,422,117,73,30,21,29,4,147,393,46,63,36,154,425,123,63,29,21,44,3
59,3,8,0,B,104,224,57,76,36,103,390,122,84,27,15,39,5,190,365,74,98,65,154,423,135,80,29,20,46,4
60,6,5,0,A,174,337,33,51,37,102,313,113,81,28,24,33,5,149,352,77,92,54,162,442,138,67,34,11,36,4
61,8,2,1,A,142,282,81,100,37,117,324,138,76,30,17,33,5,151,334,56,70,49,181,382,127,64,18,12,38,5
62,2,9,0,B,120,263,50,67,31,131,364,122,67,15,20,37,4,134,344,59,75,42,152,443,136,81,28,28,43,5
63,4,7,0,B,132,302,56,80,23,109,382,131,84,24,12,36,8,160,337,48,65,58,170,513,145,91,23,4,52,5
64,5,6,0,B,171,305,48,70,30,137,344,117,65,19,14,28,5,172,373,63,89,33,175,506,112,67,36,11,27,2
65,5,6,0,B,128,259,67,86,29,131,326,124,80,28,15,51,4,169,362,76,103,46,123,522,114,95,33,1,39,3
66,3,7,1,B,141,281,59,82,31,108,315,116,77,23,12,45,5,120,280,43,56,39,164,514,120,88,21,20,45,7
67,4,7,0,B,115,265,65,84,35,128,384,150,90,20,15,37,7,159,362,69,85,58,188,461,120,58,23,12,36,5
68,2,9,0,B,118,287,41,53,26,113,281,118,69,20,12,30,3,154,317,49,59,42,161,475,139,87,25,7,38,5
69,3,8,0,B,110,266,73,86,26,122,367,114,79,22,14,32,3,164,330,64,78,28,146,491,154,81,30,19,41,6
70,3,8,0,B,114,274,45,57,32,125,312,137,85,21,18,51,3,140,317,66,83,40,158,484,150,75,25,14,35,6
71,5,6,0,B,93,244,52,66,29,103,349,122,78,17,8,47,4,172,398,54,75,43,172,492,116,76,27,20,48,5
72,7,4,0,A,128,283,44,65,22,128,368,121,78,16,10,33,6,114,343,39,59,44,163,443,116,69,27,7,42,4
73,5,6,0,B,112,277,52,70,38,120,370,111,84,24,14,33,3,162,347,51,71,41,147,420,81,89,27,5,40,4
74,4,7,0,B,99,229,42,61,22,119,299,107,84,16,14,37,3,121,301,53,75,37,176,465,140,79,36,7,40,5
75,6,5,0,A,152,318,63,100,41,131,338,135,84,24,16,38,7,189,419,52,80,32,135,490,147,58,22,28,30,5
76,4,7,0,B,139,334,47,72,19,135,357,136,79,30,20,32,3,125,328,81,98,29,140,439,128,82,18,21,64,5
77,2,9,0,B,139,292,54,81,22,113,320,126,79,18,10,39,3,184,381,66,80,59,147,430,119,111,21,21,40,5
78,6,5,0,A,108,271,58,86,23,121,382,129,90,29,18,45,6,168,380,53,76,47,145,440,119,76,17,16,63,2
79,4,7,0,B,110,263,51,68,24,104,341,109,85,20,17,27,4,189,421,56,65,36,158,365,126,59,24,16,52,5
80,6,4,1,A,108,285,50,63,34,123,344,130,82,29,17,34,5,160,356,58,74,39,154,404,116,59,29,21,50,3
81,5,6,0,B,133,280,44,62,18,113,335,133,81,32,14,38,6,137,327,119,150,51,162,518,143,65,22,9,59,7
82,4,7,0,B,128,282,45,69,34,116,346,144,83,24,15,31,7,204,387,68,90,39,152,426,146,74,28,20,52,6
83,4,7,0,B,124,285,38,68,27,132,330,110,83,19,12,35,3,168,370,63,97,35,149,395,123,78,21,11,45,2
84,7,4,0,A,130,276,56,79,42,126,362,125,101,30,15,32,3,165,380,83,102,39,166,451,132,80,28,13,41,5
85,3,7,1,B,100,268,53,71,19,92,399,136,99,25,16,39,5,149,350,59,96,48,131,466,136,107,19,9,34,6
86,3,8,0,B,89,254,49,73,19,108,321,120,85,25,12,39,4,160,394,73,110,37,170,462,166,70,28,22,57,6
87,4,6,1,B,110,260,63,78,22,106,328,114,79,22,8,33,4,204,434,33,68,53,157,466,125,63,22,6,53,5
88,7,4,0,A,121,259,47,64,52,105,408,145,74,21,11,36,5,145,362,48,77,41,174,353,143,78,26,16,35,4
89,7,4,0,A,119,251,41,75,47,132,365,106,102,25,17,31,6,139,351,59,68,40,132,444,135,112,23,14,40,5
90,6,5,0,A,93,241,60,88,16,105,387,127,77,25,29,35,4,157,368,44,68,44,166,432,121,71,17,13,50,6
91,3,8,0,B,85,251,44,70,32,130,339,118,77,25,12,36,5,193,399,59,89,44,165,450,152,71,15,13,44,6
92,3,8,0,B,121,252,61,81,28,108,306,107,85,25,9,30,3,160,333,69,92,54,175,454,121,66,26,14,46,5
93,3,7,1,B,106,252,49,70,26,138,354,109,74,25,16,45,4,176,461,56,79,57,175,535,115,89,33,5,54,4
94,4,7,0,B,122,281,41,63,17,112,314,164,66,35,13,42,6,133,347,56,67,55,176,483,112,92,28,21,38,3
95,4,7,0,B,136,278,62,76,36,127,338,144,77,22,13,37,5,192,380,78,103,46,137,468,131,96,18,19,43,6
96,7,4,0,A,100,272,41,53,35,115,430,145,110,25,11,38,8,193,415,48,78,50,165,484,116,82,27,10,43,4
97,5,4,2,A,144,283,31,49,46,124,364,112,99,23,21,39,5,132,330,52,73,51,149,446,126,99,19,15,43,5
98,5,5,1,TIE,152,305,46,54,33,124,289,122,94,16,15,50,3,162,363,62,91,50,146,380,124,92,16,12,69,6
99,4,7,0,B,118,299,62,73,26,145,363,121,90,29,15,34,8,150,337,76,120,51,142,445,155,63,31,8,32,6
100,0,11,0,B,98,251,35,56,44,138,324,147,58,16,10,43,3,185,343,70,102,62,152,433,152,92,17,18,39,7
101,4,7,0,B,157,300,65,78,14,110,323,114,97,19,11,41,4,145,364,53,71,40,173,438,124,78,26,20,42,5
102,7,4,0,A,161,294,44,74,49,129,335,108,93,28,17,44,4,150,332,51,73,29,157,463,131,70,16,14,54,5
103,6,5,0,A,171,294,43,65,21,116,374,146,72,42,18,46,7,170,363,65,80,37,159,459,111,62,23,13,33,5
104,6,5,0,A,123,281,41,50,35,118,377,141,93,30,8,40,5,133,277,55,84,46,130,439,125,76,27,5,51,6
105,6,5,0,A,130,299,51,60,26,108,273,140,92,23,19,27,7,183,384,62,74,42,176,426,114,79,26,26,39,5
106,4,6,1,B,123,262,49,77,30,115,409,124,67,25,18,41,6,204,390,58,87,34,134,496,124,84,30,11,66,3
107,5,6,0,B,100,285,57,72,30,132,303,133,88,22,19,31,4,138,315,98,135,34,153,439,134,81,26,8,56,6
108,3,7,1,B,114,277,51,69,28,122,340,170,93,28,17,36,6,171,404,75,98,46,155,453,143,71,30,9,32,6
109,8,3,0,A,136,303,38,57,31,114,336,124,73,36,14,30,6,146,387,63,68,35,147,473,107,65,23,11,57,3
110,3,8,0,B,123,320,49,70,22,122,322,109,76,26,8,33,4,144,309,42,59,47,160,450,147,75,21,26,41,7
111,6,5,0,A,138,297,67,78,29,113,407,136,77,19,9,29,5,150,331,80,97,47,158,471,126,62,24,12,70,4
112,8,3,0,A,162,282,61,78,42,116,335,151,81,23,18,35,6,144,346,52,70,45,165,418,118,79,28,10,44,4
113,4,7,0,B,81,234,73,92,22,125,317,144,99,31,11,41,6,136,310,75,88,31,120,461,151,46,20,5,36,4
114,5,6,0,B,105,263,44,59,23,121,391,140,103,37,13,32,6,138,322,29,46,52,175,491,147,75,28,6,48,7
115,5,6,0,B,131,252,31,43,26,102,302,138,71,26,15,35,6,157,378,31,42,36,157,543,153,86,22,8,29,5
116,1,9,1,B,132,285,41,64,17,119,330,100,70,32,13,39,3,156,335,61,80,31,140,397,116,74,38,13,45,5
117,3,7,1,B,119,264,68,101,35,155,394,120,96,26,6,21,5,156,334,43,61,45,176,443,120,95,23,17,41,6
118,7,4,0,A,100,228,52,64,34,139,375,168,71,27,12,35,5,155,363,60,82,30,141,454,131,103,25,18,47,7
119,2,8,1,B,116,289,64,86,30,139,308,105,71,29,10,56,3,169,360,40,46,30,149,441,139,89,25,15,46,6
120,5,6,0,B,106,253,44,65,40,100,306,152,65,25,23,54,7,168,389,69,87,45,163,490,148,86,16,9,35,5
121,2,8,1,B,99,245,59,75,25,119,358,135,86,20,15,34,5,148,312,49,60,52,137,416,142,112,39,11,50,5
122,3,8,0,B,112,246,48,67,29,105,307,115,100,17,11,38,4,125,321,95,115,50,147,372,133,65,26,21,43,6
123,3,7,1,B,124,273,52,74,26,95,272,117,102,23,13,32,5,175,416,73,86,50,149,402,125,114,20,16,47,5
124,5,5,1,TIE,127,291,46,67,37,155,386,153,103,23,12,56,8,156,357,48,65,43,169,409,103,64,23,6,71,3
125,3,8,0,B,86,256,43,70,30,167,308,140,72,14,9,40,6,178,356,77,104,69,184,419,165,87,29,8,62,4
126,4,7,0,B,116,310,45,80,18,121,355,132,94,29,15,36,8,197,367,51,77,32,188,463,133,84,19,16,44,6
127,3,7,1,B,143,298,73,92,24,121,304,136,75,20,17,39,5,140,302,51,74,48,174,464,177,77,21,19,45,5
128,6,5,0,A,152,303,51,62,29,108,335,113,109,24,11,33,7,155,379,49,74,41,169,383,123,96,31,14,55,3
129,4,6,1,B,109,267,53,81,32,138,280,145,87,40,11,31,4,146,386,65,82,54,173,437,139,87,23,17,37,5
130,7,4,0,A,123,247,63,72,48,143,352,126,82,18,19,53,3,180,404,49,59,47,153,336,156,87,20,14,73,6
131,6,4,1,A,119,252,47,64,19,122,398,113,90,18,17,24,4,137,354,75,116,60,162,434,116,88,18,14,51,3
132,4,7,0,B,99,248,74,93,27,132,360,158,102,17,11,40,5,169,373,63,79,68,172,410,146,79,23,9,63,6
133,7,4,0,A,109,223,53,71,19,118,342,135,79,19,10,31,5,142,327,55,74,26,131,442,122,75,25,4,48,4
134,5,6,0,B,110,231,73,89,26,142,314,156,99,17,14,41,7,134,303,43,70,41,138,427,146,111,18,10,36,5
135,5,5,1,TIE,104,272,49,70,40,117,317,138,89,34,10,39,4,161,335,51,69,64,203,372,130,86,17,18,62,4
136,6,5,0,A,98,246,40,58,30,123,335,117,80,26,14,35,6,149,351,67,87,36,168,537,169,79,17,8,43,5
137,5,6,0,B,148,321,59,78,25,139,333,155,72,27,15,40,5,166,347,45,67,51,173,424,154,74,38,14,47,4
138,2,9,0,B,75,232,46,68,14,103,251,112,69,15,14,34,3,195,412,35,49,61,136,441,122,72,30,12,36,5
139,4,6,1,B,104,267,54,68,34,128,319,129,85,28,9,36,5,158,328,61,69,44,168,472,132,77,33,3,56,5
140,7,3,1,A,127,285,43,64,33,103,365,114,85,17,8,35,7,129,326,72,95,29,178,465,136,81,16,8,63,6
141,4,7,0,B,119,269,56,81,34,132,300,114,94,16,21,28,5,137,347,81,110,39,159,385,139,112,35,7,43,6
142,4,7,0,B,127,295,38,72,31,120,346,130,106,16,10,51,6,145,341,80,95,46,159,386,147,87,24,19,53,5
143,6,5,0,A,119,253,61,81,33,124,426,126,79,24,17,37,3,147,293,54,77,53,144,311,115,66,29,14,38,4
144,4,6,1,B,129,306,64,80,20,126,411,119,83,23,12,38,3,140,351,54,68,32,150,475,119,95,28,8,50,4
145,6,4,1,A,146,268,56,69,27,136,379,122,99,26,11,45,3,133,295,63,83,35,146,331,116,75,24,22,36,3
146,2,8,1,B,118,257,42,64,15,121,322,116,86,33,11,54,2,155,326,59,83,52,173,456,132,55,26,11,37,4
147,2,8,1,B,126,280,40,56,23,114,382,135,87,19,9,55,4,174,377,80,101,58,169,422,120,79,29,13,40,4
148,5,5,1,TIE,107,207,41,54,28,100,330,108,102,27,11,41,4,133,311,34,47,38,132,535,111,85,27,19,47,3
149,2,8,1,B,128,290,41,52,25,103,308,104,76,21,15,37,4,181,350,64,75,56,166,495,137,86,23,12,43,4
150,5,6,0,B,85,229,70,85,33,136,362,131,86,19,13,52,6,148,323,66,100,53,176,464,104,87,30,5,54,4
151,2,8,1,B,116,269,55,65,23,126,312,126,67,23,14,42,8,141,322,71,98,34,143,419,137,77,34,14,40,4
152,7,4,0,A,149,306,57,71,30,110,350,141,95,28,17,43,6,180,398,87,125,52,169,405,184,53,22,12,49,4
153,3,8,0,B,130,321,45,59,26,116,347,138,76,22,32,44,4,158,316,78,102,42,174,410,124,87,23,10,54,5
154,4,7,0,B,130,244,43,56,33,129,320,158,77,13,19,56,8,137,359,69,91,39,145,380,159,90,15,12,39,5
155,3,8,0,B,103,244,38,55,23,129,335,130,81,19,19,34,7,154,359,62,70,60,169,436,143,85,24,15,51,4
156,2,7,2,B,113,268,37,50,26,96,310,118,61,26,17,35,3,184,369,61,78,46,160,424,132,72,18,14,35,3
157,4,7,0,B,154,303,80,108,40,134,394,126,78,23,7,40,5,142,347,60,72,58,181,433,120,82,20,10,55,6
158,6,4,1,A,162,321,65,103,47,143,422,138,75,30,11,31,6,140,349,76,86,37,146,427,161,75,27,12,38,5
159,7,4,0,A,113,247,33,49,36,112,363,127,72,15,11,29,4,140,313,35,53,40,170,361,122,66,31,16,46,7
160,1,9,1,B,100,263,64,81,24,107,312,119,74,15,10,49,4,160,329,67,78,48,158,508,155,74,35,13,70,7
161,3,8,0,B,101,224,48,75,13,111,362,119,92,34,19,36,5,197,436,67,94,34,143,482,130,86,23,7,34,6
162,5,6,0,B,118,273,46,76,40,131,328,135,69,41,15,27,6,153,364,47,67,67,181,467,138,68,20,22,43,4
163,4,7,0,B,99,217,51,61,22,118,307,136,72,21,13,41,4,154,336,62,88,57,160,511,131,58,24,14,55,5
164,3,8,0,B,129,266,36,55,38,111,268,129,82,24,18,25,6,166,394,72,92,41,148,473,137,92,26,20,55,7
165,7,4,0,A,108,284,46,65,30,122,330,146,102,23,16,43,7,162,340,72,96,35,174,309,132,79,20,10,38,4
166,5,6,0,B,103,256,74,97,30,97,364,127,78,25,15,29,7,167,334,52,74,59,174,395,137,98,24,14,54,3
167,6,4,1,A,117,253,60,74,26,107,350,141,78,30,14,36,8,187,390,62,77,49,164,350,130,79,23,11,50,5
168,3,7,1,B,110,261,58,89,26,142,323,144,83,25,9,48,3,221,408,52,66,29,143,488,125,83,23,11,64,4
169,4,7,0,B,122,272,59,81,22,129,382,163,66,17,11,45,5,147,359,78,110,55,171,482,126,67,21,12,82,6
170,5,6,0,B,88,258,54,74,26,127,311,121,100,30,18,34,6,159,321,67,88,47,170,373,119,88,25,10,40,7
171,3,7,1,B,130,271,62,77,40,104,340,101,84,22,15,40,1,215,416,63,75,57,173,426,142,76,22,17,50,5
172,3,8,0,B,135,312,62,90,27,110,361,125,83,16,15,40,4,148,326,61,76,44,182,417,152,110,30,10,57,5
173,4,7,0,B,113,284,57,80,15,117,304,146,76,20,8,35,6,186,380,55,85,66,180,380,156,53,22,13,45,5
174,3,8,0,B,137,282,58,78,20,100,297,148,103,18,15,25,5,166,366,95,109,41,138,411,159,81,25,21,52,7
175,5,6,0,B,111,288,39,58,42,155,370,129,82,33,14,33,5,165,315,38,64,48,136,427,143,72,19,11,51,7
176,4,7,0,B,110,260,39,76,29,117,352,108,69,19,41,34,4,156,358,104,121,44,130,424,119,81,18,14,43,3
177,4,7,0,B,105,236,54,70,19,103,369,126,84,29,7,27,6,167,368,88,104,50,152,399,114,85,25,15,57,4
178,6,5,0,A,147,275,38,57,26,117,471,166,77,18,8,38,7,145,343,70,89,56,173,452,136,80,9,12,50,4
179,3,8,0,B,119,268,63,82,16,145,374,119,60,26,18,22,3,157,340,67,82,38,134,465,144,92,22,4,63,8
180,8,3,0,A,143,301,38,62,41,146,299,141,81,34,10,30,6,152,348,73,112,40,188,424,157,76,19,6,43,5
181,4,7,0,B,134,288,52,67,29,124,359,126,88,20,13,39,4,172,370,58,66,38,124,442,120,77,27,19,52,5
182,3,7,1,B,138,266,49,65,36,104,364,119,99,23,13,47,4,143,340,77,93,49,150,464,156,84,28,13,39,6
183,7,4,0,A,135,243,34,55,35,124,322,131,86,26,12,45,5,193,397,43,65,38,152,455,142,76,24,10,48,3
184,7,3,1,A,149,280,53,62,33,107,354,127,78,18,13,20,4,172,391,56,86,31,146,416,116,81,20,9,35,4
185,3,7,1,B,110,245,44,61,22,117,349,129,81,16,8,34,4,145,390,47,64,38,154,403,124,82,39,12,47,4
186,4,7,0,B,123,279,44,93,30,121,367,150,77,13,11,32,7,151,370,52,91,32,128,421,153,72,21,15,60,5
187,3,7,1,B,147,279,33,56,27,127,377,111,77,13,15,32,5,154,366,76,110,47,172,378,129,93,27,10,60,5
188,2,7,2,B,125,286,45,56,25,117,359,101,67,24,10,31,3,167,363,67,90,36,168,453,137,84,24,12,32,3
189,4,7,0,B,157,307,60,86,29,116,314,136,88,16,13,30,4,133,330,94,123,51,152,421,143,85,21,11,50,5
190,3,8,0,B,111,278,43,61,38,162,339,149,90,23,14,49,5,167,358,51,69,40,155,429,125,88,25,19,38,3
191,6,5,0,A,126,262,73,104,30,112,388,142,78,27,16,44,4,148,352,60,90,42,156,471,104,91,19,8,68,6
192,7,4,0,A,122,262,57,79,35,114,405,138,84,19,26,48,4,152,362,45,71,56,157,526,135,72,27,5,53,3
193,6,5,0,A,134,313,49,62,35,120,325,136,86,37,15,36,7,169,407,44,65,52,171,423,135,88,31,21,52,6
194,6,3,2,A,105,239,84,97,39,114,280,142,96,20,22,41,5,212,455,45,64,52,159,482,142,81,19,11,54,5
195,2,9,0,B,118,305,41,62,19,140,342,112,60,21,12,32,3,115,297,46,59,34,143,589,145,80,23,5,53,7
196,3,8,0,B,125,294,46,68,24,126,355,132,79,23,11,46,2,219,373,57,84,65,169,464,131,81,18,15,54,5
197,7,4,0,A,128,287,34,56,46,126,420,136,94,30,11,47,4,132,334,83,98,42,163,429,142,104,23,6,49,3
198,4,7,0,B,100,270,57,69,30,113,303,118,85,18,10,33,4,172,375,62,88,55,150,482,140,73,23,6,51,5
199,5,6,0,B,137,258,50,75,28,114,370,160,75,20,12,43,6,168,375,78,88,34,148,482,119,87,29,16,50,5
200,5,6,0,B,95,261,40,50,36,117,366,111,116,23,22,36,5,140,383,84,129,51,154,411,152,70,27,8,49,4
201,4,7,0,B,92,245,47,58,31,123,263,136,81,15,13,36,3,140,316,69,86,48,154,475,151,79,24,10,53,5
202,2,9,0,B,127,272,40,53,25,94,315,129,74,17,13,40,2,134,346,74,82,48,175,357,152,95,34,17,45,5
203,6,5,0,A,133,279,63,76,28,136,339,122,81,27,11,36,3,145,378,65,81,34,158,510,121,91,25,9,53,5
204,4,7,0,B,103,270,41,59,27,130,337,113,81,11,19,29,4,192,394,69,102,32,117,378,118,70,27,11,43,5
205,3,8,0,B,106,245,44,56,20,129,395,109,64,20,14,36,4,151,345,66,81,58,148,466,120,63,34,9,59,7
206,2,9,0,B,118,276,33,50,29,135,335,110,69,20,9,40,3,180,350,56,67,27,139,368,136,94,23,13,35,6
207,6,4,1,A,142,297,77,96,17,114,326,112,113,25,12,33,6,160,344,57,88,47,176,364,144,59,18,12,52,5
208,4,7,0,B,129,277,71,87,26,97,351,109,80,37,15,32,2,147,351,94,111,48,162,408,119,73,23,16,59,3
209,6,4,1,A,101,214,39,60,41,126,349,139,73,27,8,48,7,155,371,61,78,61,162,450,138,71,21,8,58,5
210,5,5,1,TIE,118,269,69,83,37,141,405,117,87,22,10,46,7,161,364,65,80,50,158,426,108,87,23,1,47,5
211,6,5,0,A,125,297,48,79,29,122,377,145,88,21,8,38,7,119,282,35,47,21,128,423,120,78,29,21,63,4
212,6,5,0,A,160,306,66,94,23,119,424,120,79,17,20,43,5,145,380,77,84,45,141,462,116,73,39,7,50,4
213,5,6,0,B,129,265,55,78,41,127,358,145,71,24,13,31,3,160,371,100,120,43,159,420,134,80,25,9,49,7
214,2,7,2,B,109,274,57,74,31,117,360,108,96,15,13,48,5,142,377,100,123,43,156,419,148,72,25,13,46,5
215,6,5,0,A,123,287,40,53,33,96,337,131,76,18,16,45,5,151,377,62,74,22,130,440,135,62,28,6,60,6
216,3,8,0,B,125,271,36,51,21,95,376,123,71,18,10,31,4,161,376,56,86,62,173,386,140,83,40,13,43,5
217,7,4,0,A,112,252,69,90,27,141,284,133,87,24,16,22,6,146,350,49,90,31,162,494,153,79,30,4,44,5
