minutes,fga,fg3a,fta,fgm,fg3m,ftm,reb,oreb,dreb,ast,stl,blk,tov,pts,game_num,game_type,matchup_type,player_id
39.270032506515825,25.0,6,0.0,12,2,0,4.0,1,3.0,5.0,2.0,0.0,7.0,26,141,average,tough,Kevin Durant
38.20761204030268,25.0,11,4.0,14,4,2,4.0,0,4.0,7.0,4.0,1.0,7.0,34,142,average,normal,Kevin Durant
34.22612439800274,18.0,7,3.0,7,1,2,15.802469135802468,5,10.802469135802468,11.0,0.0,4.0,2.0,17,143,average,tough,Kevin Durant
38.442823977889155,21.0,9,15.78178275694106,8,3,12,6.0,0,6.0,3.0,0.0,2.0,5.0,31,144,hot,normal,Kevin Durant
35.91915690515564,23.0,5,8.0,17,2,7,6.0,0,6.0,3.0,1.0,1.0,1.0,43,145,average,normal,Kevin Durant
39.336246973429894,21.0,2,12.0,12,1,11,12.0,1,11.0,1.0,0.0,1.0,0.0,36,146,average,easy,Kevin Durant
36.91507334578641,24.0,10,8.0,5,2,8,7.0,1,6.0,6.0,1.0,0.0,2.0,20,147,passive,normal,Kevin Durant
38.571879535024834,23.0,10,8.0,12,5,8,15.802469135802468,1,14.802469135802468,15.0,4.948453608247423,0.0,9.0,37,148,hot,normal,Kevin Durant
32.09808869725724,13.0,4,0.0,6,0,0,6.0,0,6.0,16.18443804034582,2.0,2.0,5.0,12,149,average,tough,Kevin Durant
37.285233480134096,31.268094962362476,6,10.0,19,3,9,9.0,1,8.0,2.0,2.0,0.0,0.0,50,150,average,easy,Kevin Durant
38.463789611390624,19.0,3,12.0,10,1,11,2.0,0,2.0,11.0,1.0,0.0,8.0,32,151,average,normal,Kevin Durant
39.130711002201096,24.0,3,8.0,10,1,7,8.0,1,7.0,6.0,1.0,0.0,2.0,28,152,passive,normal,Kevin Durant
23.674169243528315,8.0,1,2.0,1,0,0,7.0,0,7.0,4.0,0.0,1.0,0.0,2,153,passive,normal,Kevin Durant
40.53215894927627,29.0,7,15.78178275694106,10,3,14,10.0,1,9.0,5.0,1.0,1.0,1.0,37,154,average,normal,Kevin Durant
32.129568941843345,18.0,5,8.0,10,3,7,6.0,3,3.0,7.0,1.0,0.0,3.0,30,155,average,normal,Kevin Durant
41.0311673521056,27.0,10,2.0,18,1,2,10.0,1,9.0,1.0,3.0,0.0,5.0,39,156,average,normal,Kevin Durant
34.4595456713739,31.268094962362476,6,3.0,26,4,2,1.0,0,1.0,8.0,4.0,0.0,2.0,58,157,hot,easy,Kevin Durant
40.43363049017272,31.268094962362476,6,0.0,22,3,0,4.0,0,4.0,3.0,0.0,1.0,1.0,47,158,hot,easy,Kevin Durant
36.61413323546294,17.0,3,10.0,12,0,10,8.0,0,8.0,6.0,1.0,2.0,4.0,34,159,cold,normal,Kevin Durant
37.604594075488286,16.0,7,12.0,14,5,9,3.0,1,2.0,9.0,0.0,2.0,3.0,42,160,average,tough,Kevin Durant
30.948779987284066,11.0,5,0.0,4,2,0,8.0,1,7.0,5.0,1.0,0.0,4.0,10,161,cold,normal,Kevin Durant
33.70181139733699,16.0,6,4.0,9,2,3,15.802469135802468,4,11.802469135802468,5.0,0.0,4.0,4.0,23,162,cold,normal,Kevin Durant
35.0172199443555,22.0,7,7.0,12,6,5,12.0,2,10.0,0.0,2.0,2.0,4.0,35,163,average,easy,Kevin Durant
36.85050331854432,22.0,4,0.0,8,1,0,6.0,2,4.0,8.0,1.0,1.0,1.0,17,164,average,normal,Kevin Durant
33.88920944129115,14.0,2,8.0,4,1,7,1.0,0,1.0,5.0,0.0,2.0,2.0,16,165,average,normal,Kevin Durant
37.26905610129671,15.0,3,8.0,7,1,8,7.0,0,7.0,0.0,0.0,2.0,11.0,23,166,average,normal,Kevin Durant
27.24921616186924,18.0,3,10.0,10,1,7,0.0,0,0.0,11.0,0.0,0.0,0.0,28,167,hot,tough,Kevin Durant
44.43110640761101,27.0,11,8.0,16,5,6,15.802469135802468,2,13.802469135802468,3.0,2.0,1.0,1.0,43,168,hot,easy,Kevin Durant
32.350562813461345,10.0,2,10.0,5,2,8,7.0,0,7.0,1.0,2.0,0.0,3.0,20,169,average,normal,Kevin Durant
42.695204161367684,21.0,5,15.78178275694106,9,1,12,12.0,2,10.0,4.0,0.0,0.0,10.0,31,170,average,tough,Kevin Durant
23.263565078263717,24.0,1,2.0,17,0,2,2.0,0,2.0,6.0,0.0,0.0,4.0,36,171,average,easy,Kevin Durant
42.27617308083305,15.0,6,4.0,10,1,4,6.0,1,5.0,16.18443804034582,0.0,2.0,0.0,25,172,average,easy,Kevin Durant
40.50027273062397,20.0,8,6.0,9,2,6,7.0,1,6.0,7.0,1.0,0.0,10.0,26,173,average,normal,Kevin Durant
40.35590131470434,24.0,9,10.0,17,4,10,4.0,0,4.0,5.0,0.0,2.0,11.0,48,174,hot,normal,Kevin Durant
38.468600904975155,21.0,9,2.0,12,3,2,3.0,1,2.0,2.0,1.0,0.0,2.0,29,175,passive,tough,Kevin Durant
31.83861574518972,20.0,2,4.0,10,1,4,4.0,1,3.0,10.0,1.0,4.0,2.0,25,176,average,tough,Kevin Durant
33.48919247972019,26.0,5,0.0,12,4,0,3.0,0,3.0,2.0,1.0,0.0,5.0,28,177,average,normal,Kevin Durant
37.32707156526954,13.0,5,8.0,6,1,8,8.0,2,6.0,2.0,1.0,4.0,3.0,21,178,cold,easy,Kevin Durant
39.59113175147804,13.0,5,0.0,5,1,0,1.0,0,1.0,3.0,0.0,3.0,1.0,11,179,average,tough,Kevin Durant
35.44613225667173,31.0,4,2.0,20,0,2,15.0,2,13.0,7.0,4.0,1.0,7.0,42,180,average,easy,Kevin Durant
31.98822250044519,31.268094962362476,3,4.0,15,0,3,4.0,1,3.0,3.0,3.0,1.0,4.0,33,181,average,normal,Kevin Durant
38.26696748205349,23.0,10,4.0,12,3,4,6.0,0,6.0,12.0,1.0,1.0,4.0,31,182,average,easy,Kevin Durant
34.2011283756857,22.0,3,8.0,10,2,8,10.0,2,8.0,5.0,0.0,0.0,8.0,30,183,average,tough,Kevin Durant
36.94262057151407,31.0,13,0.0,20,7,0,7.0,1,6.0,3.0,4.0,2.0,2.0,47,184,hot,tough,Kevin Durant
33.8506667839177,16.0,5,6.0,11,2,5,2.0,0,2.0,16.18443804034582,1.0,0.0,12.0,29,185,hot,normal,Kevin Durant
32.96797730287869,10.0,4,8.0,4,1,8,3.0,1,2.0,1.0,1.0,2.0,1.0,17,186,average,easy,Kevin Durant
35.58886160688121,16.0,3,8.0,6,1,7,4.0,0,4.0,1.0,0.0,0.0,1.0,20,187,average,normal,Kevin Durant
35.55201468187903,19.0,3,15.78178275694106,6,1,15,11.0,1,10.0,2.0,1.0,2.0,3.0,28,188,average,normal,Kevin Durant
38.51631071623856,18.0,7,4.0,6,3,4,11.0,2,9.0,3.0,3.0,3.0,3.0,19,189,cold,normal,Kevin Durant
36.811853027486166,21.0,9,0.0,11,6,0,5.0,2,3.0,8.0,1.0,1.0,9.0,28,190,average,normal,Kevin Durant
41.279447622878706,26.0,5,4.0,9,4,4,15.802469135802468,3,12.802469135802468,1.0,2.0,6.0,2.0,26,191,cold,normal,Kevin Durant
42.95997960958537,24.0,7,15.78178275694106,15,3,12,12.0,1,11.0,1.0,0.0,2.0,7.0,45,192,average,normal,Kevin Durant
33.779998408930425,17.0,4,2.0,4,2,1,2.0,0,2.0,0.0,0.0,0.0,6.0,11,193,hot,tough,Kevin Durant
24.96223952431669,31.268094962362476,5,6.0,18,1,4,4.0,1,3.0,9.0,1.0,0.0,3.0,41,194,hot,easy,Kevin Durant
37.143280769983846,20.0,5,4.0,10,3,4,5.0,1,4.0,9.0,1.0,0.0,0.0,27,195,average,normal,Kevin Durant
30.959223204304095,18.0,5,8.0,14,4,8,0.0,0,0.0,2.0,0.0,1.0,0.0,40,196,average,easy,Kevin Durant
31.54432110122906,23.0,6,4.0,14,1,4,3.0,1,2.0,4.0,3.0,1.0,5.0,33,197,average,easy,Kevin Durant
36.00239155529951,9.0,4,6.0,7,1,6,6.0,1,5.0,2.0,1.0,0.0,5.0,21,198,cold,normal,Kevin Durant
36.80293404360116,24.0,5,7.0,14,3,5,6.0,1,5.0,1.0,0.0,0.0,1.0,36,199,hot,tough,Kevin Durant
38.42309465397908,18.0,4,11.0,9,0,8,5.0,1,4.0,4.0,0.0,1.0,1.0,26,200,passive,normal,Kevin Durant
