sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
56,3,7,1,B,121,276,45,76,29,131,384,153,77,27,16,28,3,184,447,65,98,55,155,530,163,89,27,8,60,6
57,5,6,0,B,137,283,39,59,42,120,375,136,88,22,24,46,4,170,412,50,86,57,169,483,170,85,28,16,38,5
58,3,8,0,B,132,280,44,65,37,123,364,138,73,28,9,47,3,183,450,47,80,73,183,496,151,81,30,11,62,5
59,1,10,0,B,133,303,43,69,29,111,376,131,81,22,16,31,3,213,451,55,83,53,185,520,156,98,23,20,70,5
60,4,7,0,B,129,291,55,76,31,117,391,142,76,17,16,43,2,160,399,61,99,49,166,540,158,88,30,15,49,4
61,2,9,0,B,146,302,27,55,31,105,378,122,77,30,16,42,2,194,404,44,80,75,202,529,156,88,38,17,46,5
62,4,7,0,B,136,300,45,78,35,98,353,119,67,31,21,50,3,184,408,62,96,52,168,566,168,86,32,11,56,5
63,3,8,0,B,151,308,33,66,40,118,375,143,84,27,19,39,3,180,397,70,98,73,206,525,151,92,30,11,58,6
64,3,8,0,B,143,313,36,59,44,123,405,137,72,30,12,45,2,173,419,54,90,65,179,502,151,84,43,15,55,5
65,2,9,0,B,136,299,32,57,36,114,392,129,82,24,15,32,3,225,459,68,100,58,188,536,155,93,31,18,62,4
66,3,8,0,B,141,318,37,62,30,111,408,119,67,30,16,41,3,189,445,65,102,67,177,536,161,70,34,10,55,5
67,3,8,0,B,155,290,48,79,31,108,347,123,68,20,16,49,3,178,452,54,89,55,157,542,174,101,36,20,63,7
68,5,6,0,B,158,333,46,72,38,121,369,128,80,26,12,32,5,172,403,63,105,56,177,549,147,99,25,21,51,3
69,5,5,1,TIE,152,296,53,85,32,143,400,146,77,29,14,31,5,210,445,49,79,55,162,515,172,102,21,10,49,5
70,4,7,0,B,143,306,48,76,38,146,372,109,78,15,18,39,2,187,411,41,67,63,166,519,167,93,29,12,40,6
71,5,6,0,B,139,296,53,74,34,105,393,154,83,24,17,28,7,168,415,62,93,69,193,523,162,103,37,13,54,6
72,5,6,0,B,153,317,53,76,33,106,401,137,71,21,13,39,6,160,350,52,88,54,157,476,151,87,36,11,43,5
73,5,6,0,B,123,287,34,52,23,100,380,105,71,30,25,45,3,207,436,47,87,69,182,493,144,111,28,16,50,2
74,4,7,0,B,132,266,34,69,35,118,365,130,61,37,19,45,2,175,387,64,94,70,163,531,145,79,36,17,52,4
75,3,8,0,B,140,295,43,62,22,121,391,117,75,30,11,36,3,222,455,43,77,57,167,495,188,97,28,13,53,5
76,3,7,1,B,132,302,39,71,36,114,408,143,86,24,23,43,4,218,476,50,82,63,192,501,162,75,35,9,54,4
77,4,7,0,B,142,303,44,68,38,102,411,135,80,25,12,40,3,189,440,64,100,64,186,481,159,88,31,10,39,6
78,3,8,0,B,139,278,42,64,34,120,363,134,81,21,23,45,3,189,436,59,89,82,217,498,171,88,23,9,48,4
79,4,7,0,B,157,304,48,81,40,125,355,125,87,23,23,39,4,197,452,63,95,63,159,501,145,94,36,13,64,2
80,3,8,0,B,128,281,45,78,38,127,351,123,88,39,14,35,4,187,406,58,85,72,180,546,146,90,24,11,38,5
81,2,9,0,B,126,274,33,61,39,127,376,109,65,20,9,41,1,194,413,52,85,57,192,543,161,83,26,13,56,4
82,3,8,0,B,137,277,35,62,37,119,333,141,85,21,17,39,3,183,405,69,96,59,179,558,147,77,31,22,43,5
83,2,9,0,B,128,293,46,72,38,127,362,130,69,25,13,41,1,184,429,66,97,61,181,535,154,87,31,15,43,4
84,3,6,2,B,142,293,47,71,41,134,360,137,76,29,15,40,4,202,404,55,87,62,182,529,134,76,30,18,51,4
85,4,6,1,B,111,261,43,73,30,133,360,122,82,26,21,44,3,180,432,58,86,63,184,513,156,88,23,12,46,3
86,4,6,1,B,136,298,56,76,33,115,368,137,70,23,15,52,3,191,422,62,106,57,172,536,150,79,23,10,60,5
87,4,7,0,B,136,297,46,71,32,122,409,102,75,20,9,25,3,164,393,51,85,53,176,518,180,68,29,10,50,6
88,3,8,0,B,137,280,43,72,31,120,361,124,79,30,12,28,2,160,404,51,80,50,163,528,140,77,35,14,50,3
89,3,7,1,B,120,274,42,67,36,120,402,134,65,23,15,44,3,181,435,41,84,65,192,525,146,74,34,16,52,3
90,2,8,1,B,140,274,40,68,35,123,382,137,76,18,13,36,5,217,426,41,59,61,185,526,158,77,32,18,54,5
91,4,7,0,B,125,293,40,65,36,133,391,138,77,22,13,33,3,189,398,52,96,71,202,507,134,81,35,10,42,4
92,4,7,0,B,141,307,50,84,33,128,410,132,75,27,24,39,5,197,397,60,93,73,194,504,168,101,25,11,60,4
93,5,6,0,B,150,321,46,85,31,103,351,141,89,30,15,33,4,194,422,53,81,69,192,526,143,80,26,16,46,3
94,3,8,0,B,150,314,39,66,31,112,390,116,77,23,19,40,1,181,403,60,101,57,182,508,152,91,35,13,68,4
95,4,7,0,B,144,296,52,74,29,120,389,132,99,23,11,31,5,195,431,53,88,60,175,527,161,100,47,20,52,3
96,4,7,0,B,161,325,39,67,27,116,402,121,84,29,14,41,3,191,416,51,91,53,175,523,165,91,30,13,50,6
97,4,7,0,B,156,327,60,90,19,114,379,126,87,14,22,41,4,192,427,50,78,55,170,514,162,103,32,12,55,7
98,1,10,0,B,128,296,41,78,30,114,367,146,64,28,10,36,4,204,440,45,79,58,169,520,171,93,35,15,48,6
99,4,6,1,B,140,329,50,87,43,139,386,141,75,29,16,46,5,190,417,38,78,50,181,537,147,80,31,6,60,5
100,3,7,1,B,149,288,47,75,39,128,379,126,71,26,14,42,3,183,425,48,80,60,173,494,161,91,26,19,62,4
101,3,7,1,B,132,267,50,86,37,123,396,117,71,24,18,33,3,192,420,45,78,59,180,508,159,106,30,18,48,6
102,2,9,0,B,143,304,48,79,26,123,350,137,80,18,12,36,3,179,403,67,109,74,189,532,167,90,28,24,43,7
103,3,8,0,B,127,281,44,75,36,143,427,138,69,20,14,36,2,182,424,61,101,52,163,517,154,82,27,9,56,5
104,2,9,0,B,145,321,44,73,33,122,337,133,77,30,17,42,2,203,442,59,97,61,182,497,166,83,34,16,51,3
105,4,7,0,B,128,309,46,68,36,122,363,122,82,19,19,39,6,179,425,46,77,59,162,527,149,88,39,16,56,4
106,2,9,0,B,143,289,41,77,38,115,384,123,72,20,15,41,3,191,422,58,98,68,170,554,153,102,25,17,56,5
107,5,6,0,B,136,276,43,70,34,111,374,132,98,26,11,46,5,172,420,68,91,55,181,501,158,75,27,13,51,4
108,3,8,0,B,126,269,44,68,29,113,375,132,72,33,13,34,2,186,406,61,96,56,187,509,161,90,34,19,64,6
109,3,8,0,B,137,300,45,80,40,137,399,121,76,30,13,25,5,199,427,55,94,53,185,497,155,86,32,14,50,4
110,4,6,1,B,142,308,41,65,31,119,342,145,76,30,18,52,6,198,431,48,87,61,185,510,145,81,31,15,47,5
111,1,10,0,B,138,307,48,71,39,112,378,116,78,25,11,43,3,183,397,56,81,63,179,511,168,93,29,18,58,5
112,2,8,1,B,125,289,48,76,34,117,291,135,81,36,20,42,3,194,430,70,104,67,179,496,148,90,41,20,62,2
113,6,4,1,A,136,298,46,71,33,125,377,113,94,32,23,37,3,181,432,54,86,58,183,508,139,76,31,18,62,3
114,4,6,1,B,133,286,43,71,31,132,399,135,77,26,15,44,3,206,432,57,89,53,166,576,154,76,24,10,74,3
115,2,7,2,B,131,283,27,48,25,119,375,155,75,28,14,38,2,178,421,48,73,74,182,468,158,99,28,14,54,4
116,3,6,2,B,138,327,49,75,28,126,351,149,75,24,18,34,4,193,432,57,88,80,189,522,149,107,29,16,63,4
117,4,7,0,B,134,304,55,75,38,145,370,143,78,19,22,46,5,180,428,50,84,61,181,504,172,94,32,13,55,6
118,2,8,1,B,161,324,44,69,35,122,391,131,62,23,12,45,5,170,388,52,78,60,162,521,163,92,30,16,61,5
119,2,8,1,B,159,317,42,69,37,104,368,133,71,31,11,38,5,186,411,56,84,63,177,534,165,92,33,15,57,5
120,3,8,0,B,129,299,42,56,23,107,358,141,86,18,22,33,2,184,416,46,80,62,181,523,145,87,30,18,56,3
121,5,5,1,TIE,128,273,42,78,34,123,363,152,88,30,14,41,7,182,417,52,92,57,195,480,136,93,29,14,51,4
122,2,9,0,B,117,277,49,80,40,121,386,117,65,26,15,49,3,161,401,57,80,71,199,541,135,113,36,21,47,2
123,2,9,0,B,138,289,40,84,41,137,362,133,95,23,12,53,2,165,412,49,82,59,175,513,159,90,27,14,51,4
124,3,7,1,B,142,316,50,71,34,135,381,123,80,20,13,31,3,196,424,57,93,65,182,519,163,81,46,9,62,3
125,4,7,0,B,135,288,53,79,36,121,396,136,64,23,17,53,3,185,437,68,102,57,171,544,150,81,22,15,52,4
126,2,8,1,B,133,271,32,66,27,121,401,130,86,26,12,34,3,193,438,75,107,60,172,517,157,96,27,12,58,6
127,4,7,0,B,144,292,56,83,41,132,395,137,80,20,18,45,4,190,430,45,73,55,168,517,152,85,35,10,54,5
128,4,6,1,B,151,318,31,57,33,116,378,139,90,25,15,31,4,181,422,55,98,60,187,498,150,84,34,14,54,4
129,4,7,0,B,135,303,47,71,31,118,351,120,79,15,11,43,3,178,421,45,84,57,177,544,145,69,28,23,59,4
130,3,8,0,B,146,313,43,75,40,127,391,136,81,30,20,32,3,197,413,57,97,53,161,491,177,85,26,16,61,4
131,1,10,0,B,127,274,38,69,27,109,369,132,79,23,10,43,2,192,411,54,88,61,176,467,179,98,36,20,57,7
132,4,6,1,B,144,305,40,65,43,128,385,129,93,31,19,43,3,194,411,49,79,62,193,551,169,98,31,16,58,6
133,2,9,0,B,136,295,40,69,51,138,374,134,78,30,15,35,4,189,428,58,89,62,165,556,150,129,35,16,48,5
134,3,7,1,B,116,281,31,64,34,120,387,145,69,20,18,39,4,191,437,57,87,65,198,519,143,79,30,12,59,4
135,4,7,0,B,118,278,53,77,38,114,388,117,73,29,17,34,4,200,425,54,96,64,170,518,147,71,34,14,71,5
136,4,6,1,B,125,286,43,69,30,119,368,140,72,22,20,47,5,191,449,50,90,63,184,520,151,84,23,10,51,5
137,5,6,0,B,142,299,40,64,41,137,391,138,83,17,17,47,4,183,417,51,84,61,187,542,145,91,33,16,52,3
138,3,8,0,B,148,323,40,68,42,131,359,128,72,35,19,28,4,192,419,54,85,59,167,517,155,79,29,18,53,5
139,3,8,0,B,133,302,51,79,42,129,344,131,67,21,18,38,3,184,395,50,82,65,181,526,158,93,30,16,60,5
140,5,6,0,B,134,262,35,63,40,139,360,130,83,30,16,38,3,177,430,50,91,62,194,528,179,80,27,17,55,6
141,2,8,1,B,145,312,44,69,33,113,389,126,71,23,10,38,3,199,433,63,92,59,158,526,150,88,33,10,40,4
142,2,9,0,B,117,292,37,71,36,127,366,124,82,38,13,40,3,203,448,54,94,57,187,518,158,101,25,14,60,6
143,3,8,0,B,141,291,32,63,41,129,361,125,75,24,19,41,3,195,429,59,87,75,163,537,159,86,26,9,64,4
144,4,7,0,B,146,316,32,62,33,106,370,117,71,29,20,45,2,192,452,65,109,61,176,513,155,100,23,17,56,5
145,4,7,0,B,153,309,57,84,32,112,359,115,76,32,16,34,1,185,423,53,92,52,154,525,157,95,33,11,48,4
146,3,7,1,B,143,311,53,89,39,117,392,123,78,22,18,40,3,194,430,53,86,69,169,528,139,75,26,19,50,3
147,4,7,0,B,123,280,48,73,30,105,395,122,70,21,17,32,2,186,433,62,95,72,185,539,161,89,27,16,56,5
148,4,7,0,B,144,316,48,79,36,128,372,145,72,28,20,43,2,196,434,57,90,67,188,519,170,89,22,14,61,5
149,4,7,0,B,144,300,42,69,35,100,392,155,88,19,11,40,5,200,418,68,105,52,177,532,172,92,38,24,57,4
150,1,10,0,B,131,309,43,79,35,120,372,128,73,24,8,41,4,197,416,53,94,82,196,507,172,89,39,13,57,7
151,5,6,0,B,149,306,39,63,38,132,410,127,92,25,18,37,3,208,449,70,105,57,177,544,154,86,24,14,57,4
152,3,8,0,B,153,302,53,85,31,123,389,120,70,26,22,42,2,186,428,53,83,64,182,529,138,75,32,5,59,5
153,3,8,0,B,119,281,30,59,35,120,394,117,84,20,11,22,5,195,439,56,86,49,172,537,149,89,30,13,51,4
154,3,8,0,B,154,320,36,71,35,118,372,133,73,24,17,38,4,203,445,48,77,71,200,527,177,74,29,13,66,6
155,3,8,0,B,148,314,48,82,38,116,404,120,71,19,18,45,2,180,399,57,85,65,206,539,168,88,21,16,38,5
156,2,9,0,B,125,266,32,58,34,127,343,102,74,23,10,45,0,180,409,51,83,66,177,538,156,99,34,15,63,3
157,5,6,0,B,144,309,35,59,37,127,373,129,94,29,13,37,3,195,443,57,84,67,174,498,183,92,28,10,53,7
158,3,7,1,B,149,287,34,63,35,140,376,134,74,28,19,45,2,182,411,54,97,47,159,537,157,88,28,11,64,6
159,5,6,0,B,143,298,52,77,29,93,396,140,78,22,14,34,3,177,408,56,90,59,190,505,157,90,32,13,45,4
160,4,7,0,B,150,313,40,75,43,132,388,133,75,36,14,41,1,180,385,46,73,53,173,545,170,96,28,21,51,5
161,3,7,1,B,155,316,44,78,30,97,376,125,71,13,18,34,3,207,457,61,89,52,176,513,196,91,34,18,43,7
162,5,6,0,B,145,313,50,77,25,120,383,138,80,35,12,38,4,193,439,49,80,53,161,516,169,83,26,7,55,6
163,2,7,2,B,126,281,42,72,36,116,369,119,68,27,10,44,4,190,435,60,98,51,173,510,162,111,36,14,44,4
164,3,8,0,B,131,273,47,79,32,121,377,135,83,21,14,45,3,166,392,59,96,63,184,559,149,79,31,15,67,4
165,7,4,0,A,154,294,43,63,42,124,347,139,85,27,25,49,4,213,464,55,91,65,192,527,153,81,36,23,51,3
166,5,6,0,B,141,314,34,59,31,111,389,116,75,26,19,33,2,180,410,51,89,53,174,467,163,69,34,15,44,4
167,6,5,0,A,136,312,42,74,38,112,365,125,81,27,15,36,4,172,402,48,77,51,174,536,156,80,21,10,43,5
168,3,8,0,B,115,267,49,81,32,127,384,127,71,28,13,41,4,172,407,57,83,48,180,505,166,83,21,15,60,5
169,2,9,0,B,131,266,38,70,38,125,344,113,79,30,15,44,3,197,426,65,91,50,163,554,163,84,32,18,64,6
170,4,7,0,B,147,303,40,64,25,103,358,140,85,25,19,35,3,188,424,49,90,49,166,524,178,105,35,13,42,6
171,3,8,0,B,122,288,45,85,28,117,382,143,82,26,20,38,3,200,418,50,74,63,178,538,170,113,17,19,52,6
172,4,7,0,B,140,296,52,84,43,132,400,127,74,35,25,34,3,166,419,59,93,69,193,512,155,79,30,20,57,5
173,2,9,0,B,138,297,39,71,30,114,362,120,88,24,9,33,4,191,430,45,79,63,167,505,152,89,29,17,54,5
174,5,5,1,TIE,139,285,52,92,34,105,375,113,87,32,20,32,4,214,422,76,103,61,193,519,148,86,27,12,57,4
175,4,7,0,B,130,286,51,80,37,126,355,154,70,21,15,33,4,190,427,49,87,56,186,500,190,88,31,14,66,6
176,5,6,0,B,135,294,34,59,35,134,342,121,76,23,19,51,1,175,415,64,112,60,182,499,187,82,20,17,59,5
177,3,8,0,B,151,341,36,65,35,132,356,137,83,27,18,36,3,193,413,56,89,59,166,523,167,66,28,9,59,4
178,3,8,0,B,156,320,45,77,31,116,396,128,80,16,24,27,2,196,446,55,91,76,173,530,153,87,28,9,53,7
179,4,6,1,B,137,293,39,64,32,121,381,135,70,33,15,33,5,199,456,60,93,72,184,516,171,95,31,11,44,5
180,3,8,0,B,151,308,46,82,37,119,376,142,80,28,10,46,5,195,440,59,86,61,172,538,163,92,36,11,48,4
181,2,8,1,B,131,298,47,82,35,108,407,130,86,27,15,37,3,200,435,65,100,64,186,525,141,77,31,20,57,3
182,3,8,0,B,161,320,42,68,48,133,391,123,68,20,16,36,3,184,421,59,87,76,209,515,158,88,38,15,53,6
183,6,5,0,A,138,278,48,74,29,119,386,116,82,31,10,45,2,180,407,54,89,55,170,523,157,81,28,9,63,4
184,0,10,1,B,124,286,47,79,32,118,349,128,71,13,18,47,4,198,426,50,78,52,176,564,153,89,31,20,44,4
185,4,7,0,B,133,286,38,70,35,121,371,126,94,32,14,35,3,178,379,51,82,46,172,524,174,86,30,16,56,6
186,3,8,0,B,142,290,44,72,37,126,370,134,79,21,16,49,4,160,394,64,92,51,157,548,155,86,27,13,64,6
187,5,5,1,TIE,160,316,39,67,36,122,358,140,76,27,16,40,4,160,398,54,95,48,180,526,154,82,37,11,54,4
188,3,7,1,B,134,275,47,76,36,136,363,138,64,17,14,35,4,198,417,47,83,51,175,542,157,79,38,16,65,4
189,3,7,1,B,154,335,43,68,38,132,376,122,88,23,17,37,3,193,410,60,84,50,166,502,139,89,21,12,51,3
190,2,8,1,B,143,304,39,66,35,139,391,130,85,25,12,50,3,203,439,68,96,53,167,498,150,99,34,12,62,4
191,4,7,0,B,135,275,49,76,39,130,392,146,67,17,14,52,2,211,466,58,94,73,180,528,175,92,31,9,54,5
192,2,8,1,B,124,288,37,66,48,153,374,119,56,30,13,40,2,166,415,63,93,61,192,524,155,97,30,21,58,6
193,2,8,1,B,137,313,50,81,32,118,382,121,86,31,10,41,4,193,422,45,75,61,200,516,161,115,35,15,59,4
194,1,8,2,B,173,344,47,81,33,115,338,131,81,22,13,45,5,153,379,57,95,51,163,529,147,93,39,13,43,5
195,3,8,0,B,132,297,35,66,33,128,390,133,73,20,20,44,3,177,423,51,86,56,185,523,150,83,30,16,49,5
196,2,8,1,B,136,326,32,64,37,113,363,140,89,27,9,44,5,196,439,57,89,59,163,530,162,89,35,10,64,4
197,3,8,0,B,128,290,27,51,25,109,369,120,77,23,18,41,1,167,415,61,90,49,163,488,190,92,37,14,52,4
198,4,7,0,B,164,313,31,59,42,152,369,148,85,30,19,41,3,191,439,38,72,62,179,546,166,86,25,15,57,5
199,4,7,0,B,156,317,49,76,40,120,420,140,73,24,19,49,3,199,447,55,84,78,203,528,136,95,28,17,61,4
200,2,9,0,B,149,300,42,73,32,124,372,140,73,27,11,45,3,193,449,53,85,76,186,505,156,92,38,20,62,5
201,3,7,1,B,121,275,30,48,21,127,362,146,79,15,9,34,5,212,473,61,101,51,166,526,170,79,34,14,52,3
202,4,6,1,B,141,320,41,71,40,119,392,133,74,25,19,43,6,216,465,55,90,45,152,493,133,97,27,14,59,3
203,4,6,1,B,136,304,50,72,34,121,410,129,86,24,15,43,3,186,423,59,87,58,178,497,150,86,36,10,52,4
204,3,8,0,B,162,320,43,80,39,136,354,112,83,25,20,49,3,184,450,60,91,66,177,511,159,100,30,15,56,5
205,5,6,0,B,122,276,43,69,28,120,366,134,76,34,14,41,3,180,418,54,85,67,168,545,160,63,33,12,54,4
206,1,8,2,B,130,289,39,69,26,117,430,138,77,27,11,34,5,189,386,52,92,54,183,528,151,94,39,12,53,5
207,3,8,0,B,144,313,33,65,29,111,399,127,72,24,13,42,3,190,438,62,89,66,191,492,158,104,32,11,70,5
208,4,7,0,B,153,333,54,82,45,129,373,143,91,20,18,41,3,183,409,68,103,49,157,576,146,94,24,13,58,6
209,3,8,0,B,139,308,38,81,31,133,388,149,76,34,8,51,4,199,448,69,102,56,183,571,162,80,32,11,55,5
210,3,7,1,B,143,301,44,74,24,115,368,137,77,16,17,37,3,193,423,57,99,57,162,522,144,83,21,17,55,5
211,5,6,0,B,153,292,44,72,33,115,349,121,82,19,15,47,3,197,411,46,93,51,189,539,161,92,24,11,59,6
212,4,6,1,B,113,277,40,71,35,134,395,135,94,29,17,46,2,202,417,56,84,57,170,496,152,87,18,15,54,2
213,1,10,0,B,142,301,41,72,28,105,398,141,72,21,9,42,3,204,432,55,87,71,198,514,150,86,34,19,48,6
214,3,8,0,B,140,290,46,76,19,91,386,128,79,22,22,41,3,195,415,60,91,56,169,514,168,100,33,14,51,5
215,2,7,2,B,122,271,51,81,34,117,381,116,74,23,12,40,3,153,376,53,78,63,205,572,154,91,30,12,68,3
216,4,6,1,B,157,303,47,80,23,120,378,146,86,22,17,43,5,185,400,60,94,59,164,482,146,92,40,15,61,4
217,4,7,0,B,155,324,49,78,40,137,369,130,72,25,15,36,4,191,413,61,92,53,185,520,145,80,31,19,56,3
